"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2256868)"
2017/07/12,09:57:04,31.01
2017/07/12,09:57:05,31.01
2017/07/12,09:57:06,30.68
2017/07/12,09:57:07,31.01
2017/07/12,09:57:08,31.01
2017/07/12,09:57:09,31.01
2017/07/12,09:57:10,31.01
2017/07/12,09:57:11,31.01
2017/07/12,09:57:12,31.01
2017/07/12,09:57:13,31.01
2017/07/12,09:57:14,31.01
2017/07/12,09:57:15,31.01
2017/07/12,09:57:16,31.01
2017/07/12,09:57:17,31.01
2017/07/12,09:57:18,31.01
2017/07/12,09:57:19,31.01
2017/07/12,09:57:20,31.01
2017/07/12,09:57:21,31.01
2017/07/12,09:57:22,31.01
2017/07/12,09:57:23,31.01
2017/07/12,09:57:24,30.68
2017/07/12,09:57:25,31.01
2017/07/12,09:57:26,30.68
2017/07/12,09:57:27,31.01
2017/07/12,09:57:28,31.01
2017/07/12,09:57:29,30.68
2017/07/12,09:57:30,31.01
2017/07/12,09:57:31,31.01
2017/07/12,09:57:32,31.01
2017/07/12,09:57:33,30.68
2017/07/12,09:57:34,30.68
2017/07/12,09:57:35,30.68
2017/07/12,09:57:36,30.68
2017/07/12,09:57:37,30.68
