date,time,tempC,location,probe_type,id
2017-07-06,11:32:51,73.09,0cm,old,flame7
2017-07-06,11:32:52,70.81,0cm,old,flame7
2017-07-06,11:32:53,71.46,0cm,old,flame7
2017-07-06,11:32:54,72.76,0cm,old,flame7
2017-07-06,11:32:55,76.67,0cm,old,flame7
2017-07-06,11:32:56,73.74,0cm,old,flame7
2017-07-06,11:32:57,76.34,0cm,old,flame7
2017-07-06,11:32:58,76.34,0cm,old,flame7
2017-07-06,11:32:59,69.18,0cm,old,flame7
2017-07-06,11:33:00,64.94,0cm,old,flame7
2017-07-06,11:33:01,63.96,0cm,old,flame7
2017-07-06,11:33:02,60.04,0cm,old,flame7
2017-07-06,11:33:03,57.1,0cm,old,flame7
2017-07-06,11:33:04,56.44,0cm,old,flame7
2017-07-06,11:33:05,58.41,0cm,old,flame7
2017-07-06,11:33:06,58.73,0cm,old,flame7
2017-07-06,11:33:07,53.17,0cm,old,flame7
2017-07-06,11:33:08,54.81,0cm,old,flame7
2017-07-06,11:33:09,54.15,0cm,old,flame7
2017-07-06,11:33:10,52.84,0cm,old,flame7
2017-07-06,11:33:11,52.51,0cm,old,flame7
2017-07-06,11:33:12,53.17,0cm,old,flame7
2017-07-06,11:33:13,56.12,0cm,old,flame7
2017-07-06,11:33:14,56.77,0cm,old,flame7
2017-07-06,11:33:15,59.71,0cm,old,flame7
2017-07-06,11:33:16,62,0cm,old,flame7
2017-07-06,11:33:17,65.92,0cm,old,flame7
2017-07-06,11:33:18,63.96,0cm,old,flame7
2017-07-06,11:33:19,65.26,0cm,old,flame7
2017-07-06,11:33:20,63.63,0cm,old,flame7
2017-07-06,11:28:20,41.31,25cm,old,flame7
2017-07-06,11:28:21,40.65,25cm,old,flame7
2017-07-06,11:28:22,39.99,25cm,old,flame7
2017-07-06,11:28:23,39.33,25cm,old,flame7
2017-07-06,11:28:24,39.66,25cm,old,flame7
2017-07-06,11:28:25,40.65,25cm,old,flame7
2017-07-06,11:28:26,40.32,25cm,old,flame7
2017-07-06,11:28:27,42.3,25cm,old,flame7
2017-07-06,11:28:28,44.62,25cm,old,flame7
2017-07-06,11:28:29,54.15,25cm,old,flame7
2017-07-06,11:28:30,55.79,25cm,old,flame7
2017-07-06,11:28:31,56.12,25cm,old,flame7
2017-07-06,11:28:32,61.02,25cm,old,flame7
2017-07-06,11:28:33,67.55,25cm,old,flame7
2017-07-06,11:28:34,71.78,25cm,old,flame7
2017-07-06,11:28:35,75.69,25cm,old,flame7
2017-07-06,11:28:36,65.26,25cm,old,flame7
2017-07-06,11:28:37,59.71,25cm,old,flame7
2017-07-06,11:28:38,57.42,25cm,old,flame7
2017-07-06,11:28:39,54.81,25cm,old,flame7
2017-07-06,11:28:40,52.51,25cm,old,flame7
2017-07-06,11:28:41,47.91,25cm,old,flame7
2017-07-06,11:28:42,46.92,25cm,old,flame7
2017-07-06,11:28:43,47.91,25cm,old,flame7
2017-07-06,11:28:44,44.62,25cm,old,flame7
2017-07-06,11:28:45,41.97,25cm,old,flame7
2017-07-06,11:28:46,40.65,25cm,old,flame7
2017-07-06,11:28:47,39.99,25cm,old,flame7
2017-07-06,11:28:48,39.66,25cm,old,flame7
2017-07-06,11:28:49,39.66,25cm,old,flame7
2017-07-06,11:28:50,44.62,25cm,old,flame7
2017-07-06,11:28:51,48.57,25cm,old,flame7
2017-07-06,11:28:52,48.9,25cm,old,flame7
2017-07-06,11:28:53,48.57,25cm,old,flame7
2017-07-06,11:28:54,47.58,25cm,old,flame7
2017-07-06,11:28:55,47.25,25cm,old,flame7
2017-07-06,11:28:56,44.29,25cm,old,flame7
2017-07-06,11:28:57,43.3,25cm,old,flame7
2017-07-06,11:28:58,42.64,25cm,old,flame7
2017-07-06,11:28:59,42.97,25cm,old,flame7
2017-07-06,11:29:00,44.62,25cm,old,flame7
2017-07-06,11:29:01,61.35,25cm,old,flame7
2017-07-06,11:29:02,67.22,25cm,old,flame7
2017-07-06,11:29:03,75.69,25cm,old,flame7
2017-07-06,11:29:04,125.94,25cm,old,flame7
2017-07-06,11:29:05,120.62,25cm,old,flame7
2017-07-06,11:29:06,150.04,25cm,old,flame7
2017-07-06,11:29:07,115.99,25cm,old,flame7
2017-07-06,11:29:08,124.94,25cm,old,flame7
2017-07-06,11:29:09,157.8,25cm,old,flame7
2017-07-06,11:29:10,191.69,25cm,old,flame7
2017-07-06,11:29:11,312.86,25cm,old,flame7
2017-07-06,11:29:12,366.99,25cm,old,flame7
2017-07-06,11:29:13,349.54,25cm,old,flame7
2017-07-06,11:29:14,325.87,25cm,old,flame7
2017-07-06,11:29:15,395.33,25cm,old,flame7
2017-07-06,11:29:16,324.57,25cm,old,flame7
2017-07-06,11:29:17,282.09,25cm,old,flame7
2017-07-06,11:29:18,362.14,25cm,old,flame7
2017-07-06,11:29:19,357.62,25cm,old,flame7
2017-07-06,11:29:20,225.51,25cm,old,flame7
2017-07-06,11:29:21,214.04,25cm,old,flame7
2017-07-06,11:29:22,218.09,25cm,old,flame7
2017-07-06,11:29:23,219.78,25cm,old,flame7
2017-07-06,11:29:24,257.96,25cm,old,flame7
2017-07-06,11:29:25,337.55,25cm,old,flame7
2017-07-06,11:29:26,261.28,25cm,old,flame7
2017-07-06,11:29:27,283.41,25cm,old,flame7
2017-07-06,11:29:28,267.91,25cm,old,flame7
2017-07-06,11:29:29,160.5,25cm,old,flame7
2017-07-06,11:29:30,116.32,25cm,old,flame7
2017-07-06,11:29:31,167.95,25cm,old,flame7
2017-07-06,11:29:32,178.79,25cm,old,flame7
2017-07-06,11:29:33,189.65,25cm,old,flame7
2017-07-06,11:29:34,190.67,25cm,old,flame7
2017-07-06,11:29:35,162.19,25cm,old,flame7
2017-07-06,11:29:36,170.32,25cm,old,flame7
2017-07-06,11:29:37,178.45,25cm,old,flame7
2017-07-06,11:29:38,171.67,25cm,old,flame7
2017-07-06,11:29:39,158.48,25cm,old,flame7
2017-07-06,11:29:40,150.04,25cm,old,flame7
2017-07-06,11:29:41,131.27,25cm,old,flame7
2017-07-06,11:29:42,124.27,25cm,old,flame7
2017-07-06,11:29:43,103.79,25cm,old,flame7
2017-07-06,11:29:44,105.76,25cm,old,flame7
2017-07-06,11:29:45,109.71,25cm,old,flame7
2017-07-06,11:29:46,104.45,25cm,old,flame7
2017-07-06,11:29:47,96.25,25cm,old,flame7
2017-07-06,11:29:48,103.79,25cm,old,flame7
2017-07-06,11:29:49,101.17,25cm,old,flame7
2017-07-06,11:29:50,93.96,25cm,old,flame7
2017-07-06,11:29:51,101.17,25cm,old,flame7
2017-07-06,11:29:52,97.56,25cm,old,flame7
2017-07-06,11:29:53,92.98,25cm,old,flame7
2017-07-06,11:29:54,88.08,25cm,old,flame7
2017-07-06,11:29:55,87.75,25cm,old,flame7
2017-07-06,11:29:56,92.98,25cm,old,flame7
2017-07-06,11:29:57,91.02,25cm,old,flame7
2017-07-06,11:29:58,94.61,25cm,old,flame7
2017-07-06,11:29:59,85.14,25cm,old,flame7
2017-07-06,11:30:00,87.75,25cm,old,flame7
2017-07-06,11:30:01,86.12,25cm,old,flame7
2017-07-06,11:30:02,82.21,25cm,old,flame7
2017-07-06,11:30:03,86.12,25cm,old,flame7
2017-07-06,11:30:04,83.84,25cm,old,flame7
2017-07-06,11:30:05,97.89,25cm,old,flame7
2017-07-06,11:30:06,98.54,25cm,old,flame7
2017-07-06,11:30:07,98.87,25cm,old,flame7
2017-07-06,11:30:08,106.09,25cm,old,flame7
2017-07-06,11:30:09,98.87,25cm,old,flame7
2017-07-06,11:30:10,90.04,25cm,old,flame7
2017-07-06,11:30:11,72.43,25cm,old,flame7
2017-07-06,11:30:12,69.83,25cm,old,flame7
2017-07-06,11:30:13,63.63,25cm,old,flame7
2017-07-06,11:30:14,95.27,25cm,old,flame7
2017-07-06,11:30:15,93.96,25cm,old,flame7
2017-07-06,11:30:16,87.43,25cm,old,flame7
2017-07-06,11:30:17,83.51,25cm,old,flame7
2017-07-06,11:30:18,84.82,25cm,old,flame7
2017-07-06,11:30:19,66.57,25cm,old,flame7
2017-07-06,11:30:20,70.15,25cm,old,flame7
2017-07-06,11:30:21,65.59,25cm,old,flame7
2017-07-06,11:30:22,70.81,25cm,old,flame7
2017-07-06,11:30:23,76.67,25cm,old,flame7
2017-07-06,11:30:24,75.37,25cm,old,flame7
2017-07-06,11:30:25,68.52,25cm,old,flame7
2017-07-06,11:30:26,76.67,25cm,old,flame7
2017-07-06,11:30:27,78.62,25cm,old,flame7
2017-07-06,11:30:28,67.87,25cm,old,flame7
2017-07-06,11:30:29,60.04,25cm,old,flame7
2017-07-06,11:30:30,64.61,25cm,old,flame7
2017-07-06,11:30:31,61.35,25cm,old,flame7
2017-07-06,11:30:32,55.13,25cm,old,flame7
2017-07-06,11:30:33,59.71,25cm,old,flame7
2017-07-06,11:30:34,62.98,25cm,old,flame7
2017-07-06,11:30:35,63.31,25cm,old,flame7
2017-07-06,11:30:36,53.49,25cm,old,flame7
2017-07-06,11:30:37,57.1,25cm,old,flame7
2017-07-06,11:30:38,53.82,25cm,old,flame7
2017-07-06,11:30:39,52.84,25cm,old,flame7
2017-07-06,11:30:40,52.18,25cm,old,flame7
2017-07-06,11:30:41,60.37,25cm,old,flame7
2017-07-06,11:30:42,59.71,25cm,old,flame7
2017-07-06,11:30:43,65.92,25cm,old,flame7
2017-07-06,11:30:44,66.24,25cm,old,flame7
2017-07-06,11:30:45,57.1,25cm,old,flame7
2017-07-06,11:30:46,49.23,25cm,old,flame7
2017-07-06,11:30:47,54.81,25cm,old,flame7
2017-07-06,11:30:48,48.9,25cm,old,flame7
2017-07-06,11:30:49,52.51,25cm,old,flame7
2017-07-06,11:30:50,50.21,25cm,old,flame7
2017-07-06,11:30:51,50.87,25cm,old,flame7
2017-07-06,11:30:52,48.24,25cm,old,flame7
2017-07-06,11:30:53,44.62,25cm,old,flame7
2017-07-06,11:30:54,45.28,25cm,old,flame7
2017-07-06,11:30:55,44.29,25cm,old,flame7
2017-07-06,11:30:56,41.97,25cm,old,flame7
2017-07-06,11:30:57,42.64,25cm,old,flame7
2017-07-06,11:30:58,43.96,25cm,old,flame7
2017-07-06,11:30:59,48.57,25cm,old,flame7
2017-07-06,11:31:00,52.84,25cm,old,flame7
2017-07-06,11:31:01,54.15,25cm,old,flame7
2017-07-06,11:31:02,53.17,25cm,old,flame7
2017-07-06,11:31:03,57.1,25cm,old,flame7
2017-07-06,11:31:04,56.77,25cm,old,flame7
2017-07-06,11:31:05,55.46,25cm,old,flame7
2017-07-06,11:31:06,53.17,25cm,old,flame7
2017-07-06,11:31:07,52.84,25cm,old,flame7
2017-07-06,11:31:08,51.2,25cm,old,flame7
2017-07-06,11:31:09,48.9,25cm,old,flame7
2017-07-06,11:31:10,45.94,25cm,old,flame7
2017-07-06,11:31:11,45.28,25cm,old,flame7
2017-07-06,11:31:12,43.96,25cm,old,flame7
2017-07-06,11:31:13,42.3,25cm,old,flame7
2017-07-06,11:31:14,44.95,25cm,old,flame7
2017-07-06,11:31:15,45.61,25cm,old,flame7
2017-07-06,11:31:16,44.29,25cm,old,flame7
2017-07-06,11:31:17,40.65,25cm,old,flame7
2017-07-06,11:31:18,41.64,25cm,old,flame7
2017-07-06,11:31:19,39.99,25cm,old,flame7
2017-07-06,11:31:20,38.99,25cm,old,flame7
2017-07-06,11:31:21,39.33,25cm,old,flame7
2017-07-06,11:31:22,39.99,25cm,old,flame7
2017-07-06,11:31:23,40.32,25cm,old,flame7
2017-07-06,11:31:24,40.98,25cm,old,flame7
2017-07-06,11:31:25,41.97,25cm,old,flame7
2017-07-06,11:31:26,42.97,25cm,old,flame7
2017-07-06,11:31:27,43.63,25cm,old,flame7
2017-07-06,11:31:28,45.94,25cm,old,flame7
2017-07-06,11:31:29,47.58,25cm,old,flame7
2017-07-06,11:31:30,49.56,25cm,old,flame7
2017-07-06,11:31:31,51.2,25cm,old,flame7
2017-07-06,11:31:32,50.87,25cm,old,flame7
2017-07-06,11:31:33,51.53,25cm,old,flame7
2017-07-06,11:31:34,51.2,25cm,old,flame7
2017-07-06,11:31:35,50.87,25cm,old,flame7
2017-07-06,11:31:36,51.2,25cm,old,flame7
2017-07-06,11:31:37,51.53,25cm,old,flame7
2017-07-06,11:31:38,51.2,25cm,old,flame7
2017-07-06,11:31:39,50.87,25cm,old,flame7
2017-07-06,11:31:40,49.88,25cm,old,flame7
2017-07-06,11:31:41,49.23,25cm,old,flame7
2017-07-06,11:31:42,46.59,25cm,old,flame7
2017-07-06,11:31:43,43.96,25cm,old,flame7
2017-07-06,11:31:44,48.57,25cm,old,flame7
2017-07-06,11:31:45,46.59,25cm,old,flame7
2017-07-06,11:31:46,45.61,25cm,old,flame7
2017-07-06,11:31:47,48.24,25cm,old,flame7
2017-07-06,11:31:48,46.92,25cm,old,flame7
2017-07-06,11:31:49,46.92,25cm,old,flame7
2017-07-06,11:31:50,47.58,25cm,old,flame7
2017-07-06,11:31:51,47.91,25cm,old,flame7
2017-07-06,11:31:52,48.9,25cm,old,flame7
2017-07-06,11:31:53,49.56,25cm,old,flame7
2017-07-06,11:31:54,49.88,25cm,old,flame7
2017-07-06,11:31:55,49.88,25cm,old,flame7
2017-07-06,11:31:56,51.85,25cm,old,flame7
2017-07-06,11:31:57,48.57,25cm,old,flame7
2017-07-06,11:31:58,45.94,25cm,old,flame7
2017-07-06,11:31:59,47.58,25cm,old,flame7
2017-07-06,11:32:00,49.88,25cm,old,flame7
2017-07-06,11:32:01,51.2,25cm,old,flame7
2017-07-06,11:32:02,52.84,25cm,old,flame7
2017-07-06,11:32:03,53.17,25cm,old,flame7
2017-07-06,11:32:04,54.81,25cm,old,flame7
2017-07-06,11:32:05,57.1,25cm,old,flame7
2017-07-06,11:32:06,57.1,25cm,old,flame7
2017-07-06,11:32:07,52.84,25cm,old,flame7
2017-07-06,11:32:08,43.96,25cm,old,flame7
2017-07-06,11:32:09,39.99,25cm,old,flame7
2017-07-06,11:32:10,37.67,25cm,old,flame7
2017-07-06,11:32:11,38.33,25cm,old,flame7
2017-07-06,11:32:12,38.66,25cm,old,flame7
2017-07-06,11:32:13,38,25cm,old,flame7
2017-07-06,11:32:14,37.67,25cm,old,flame7
2017-07-06,11:32:15,38,25cm,old,flame7
2017-07-06,11:32:16,39.33,25cm,old,flame7
2017-07-06,11:32:17,39.99,25cm,old,flame7
2017-07-06,11:32:18,41.97,25cm,old,flame7
2017-07-06,11:32:19,42.64,25cm,old,flame7
2017-07-06,11:32:20,42.97,25cm,old,flame7
2017-07-06,11:32:21,44.29,25cm,old,flame7
2017-07-06,11:32:22,45.94,25cm,old,flame7
2017-07-06,11:32:23,45.94,25cm,old,flame7
2017-07-06,11:32:24,45.28,25cm,old,flame7
2017-07-06,11:32:25,45.61,25cm,old,flame7
2017-07-06,11:32:26,45.28,25cm,old,flame7
2017-07-06,11:32:27,45.61,25cm,old,flame7
2017-07-06,11:32:28,44.95,25cm,old,flame7
2017-07-06,11:32:29,43.96,25cm,old,flame7
2017-07-06,11:32:30,43.3,25cm,old,flame7
2017-07-06,11:32:31,41.97,25cm,old,flame7
2017-07-06,11:32:32,39.66,25cm,old,flame7
2017-07-06,11:32:33,38.33,25cm,old,flame7
2017-07-06,11:32:34,38,25cm,old,flame7
2017-07-06,11:32:35,38,25cm,old,flame7
2017-07-06,11:32:36,38,25cm,old,flame7
2017-07-06,11:32:37,38.33,25cm,old,flame7
2017-07-06,11:32:38,38.66,25cm,old,flame7
2017-07-06,11:32:39,39.33,25cm,old,flame7
2017-07-06,11:32:40,39.66,25cm,old,flame7
2017-07-06,11:32:41,39.66,25cm,old,flame7
2017-07-06,11:32:42,39.33,25cm,old,flame7
2017-07-06,11:32:43,39.33,25cm,old,flame7
2017-07-06,11:32:44,38.66,25cm,old,flame7
2017-07-06,11:32:45,38.33,25cm,old,flame7
2017-07-06,11:32:46,38.99,25cm,old,flame7
2017-07-06,11:32:47,40.32,25cm,old,flame7
2017-07-06,11:32:48,41.64,25cm,old,flame7
2017-07-06,11:32:49,42.97,25cm,old,flame7
2017-07-06,11:32:50,43.3,25cm,old,flame7
2017-07-06,11:32:51,42.64,25cm,old,flame7
2017-07-06,11:32:52,40.65,25cm,old,flame7
2017-07-06,11:32:53,40.32,25cm,old,flame7
2017-07-06,11:32:54,38.99,25cm,old,flame7
2017-07-06,11:32:55,39.66,25cm,old,flame7
2017-07-06,11:32:56,38.99,25cm,old,flame7
2017-07-06,11:32:57,38.66,25cm,old,flame7
2017-07-06,11:32:58,38.33,25cm,old,flame7
2017-07-06,11:32:59,38.66,25cm,old,flame7
2017-07-06,11:33:00,38,25cm,old,flame7
2017-07-06,11:33:01,38.66,25cm,old,flame7
2017-07-06,11:33:02,40.65,25cm,old,flame7
2017-07-06,11:33:03,41.64,25cm,old,flame7
2017-07-06,11:33:04,44.62,25cm,old,flame7
2017-07-06,11:33:05,45.94,25cm,old,flame7
2017-07-06,11:33:06,45.28,25cm,old,flame7
2017-07-06,11:33:07,45.61,25cm,old,flame7
2017-07-06,11:33:08,44.95,25cm,old,flame7
2017-07-06,11:33:09,44.62,25cm,old,flame7
2017-07-06,11:33:10,44.62,25cm,old,flame7
2017-07-06,11:33:11,44.29,25cm,old,flame7
2017-07-06,11:33:12,44.29,25cm,old,flame7
2017-07-06,11:33:13,44.62,25cm,old,flame7
2017-07-06,11:33:14,43.3,25cm,old,flame7
2017-07-06,11:33:15,42.3,25cm,old,flame7
2017-07-06,11:33:16,41.64,25cm,old,flame7
2017-07-06,11:33:17,40.98,25cm,old,flame7
2017-07-06,11:33:18,41.31,25cm,old,flame7
2017-07-06,11:33:19,40.98,25cm,old,flame7
2017-07-06,11:33:20,42.64,25cm,old,flame7
2017-07-06,11:28:20,46.26,50cm,old,flame7
2017-07-06,11:28:21,58.08,50cm,old,flame7
2017-07-06,11:28:22,62.98,50cm,old,flame7
2017-07-06,11:28:23,62.98,50cm,old,flame7
2017-07-06,11:28:24,67.55,50cm,old,flame7
2017-07-06,11:28:25,77.65,50cm,old,flame7
2017-07-06,11:28:26,88.41,50cm,old,flame7
2017-07-06,11:28:27,102.48,50cm,old,flame7
2017-07-06,11:28:28,81.88,50cm,old,flame7
2017-07-06,11:28:29,69.5,50cm,old,flame7
2017-07-06,11:28:30,63.63,50cm,old,flame7
2017-07-06,11:28:31,59.06,50cm,old,flame7
2017-07-06,11:28:32,56.12,50cm,old,flame7
2017-07-06,11:28:33,53.17,50cm,old,flame7
2017-07-06,11:28:34,50.21,50cm,old,flame7
2017-07-06,11:28:35,49.56,50cm,old,flame7
2017-07-06,11:28:36,46.26,50cm,old,flame7
2017-07-06,11:28:37,42.64,50cm,old,flame7
2017-07-06,11:28:38,41.31,50cm,old,flame7
2017-07-06,11:28:39,40.65,50cm,old,flame7
2017-07-06,11:28:40,40.32,50cm,old,flame7
2017-07-06,11:28:41,41.64,50cm,old,flame7
2017-07-06,11:28:42,47.25,50cm,old,flame7
2017-07-06,11:28:43,51.2,50cm,old,flame7
2017-07-06,11:28:44,52.18,50cm,old,flame7
2017-07-06,11:28:45,51.53,50cm,old,flame7
2017-07-06,11:28:46,48.24,50cm,old,flame7
2017-07-06,11:28:47,47.58,50cm,old,flame7
2017-07-06,11:28:48,46.26,50cm,old,flame7
2017-07-06,11:28:49,44.29,50cm,old,flame7
2017-07-06,11:28:50,43.3,50cm,old,flame7
2017-07-06,11:28:51,42.97,50cm,old,flame7
2017-07-06,11:28:52,44.29,50cm,old,flame7
2017-07-06,11:28:53,61.02,50cm,old,flame7
2017-07-06,11:28:54,75.69,50cm,old,flame7
2017-07-06,11:28:55,114,50cm,old,flame7
2017-07-06,11:28:56,146.01,50cm,old,flame7
2017-07-06,11:28:57,145.67,50cm,old,flame7
2017-07-06,11:28:58,180.15,50cm,old,flame7
2017-07-06,11:28:59,137.28,50cm,old,flame7
2017-07-06,11:29:00,142.65,50cm,old,flame7
2017-07-06,11:29:01,121.62,50cm,old,flame7
2017-07-06,11:29:02,222.81,50cm,old,flame7
2017-07-06,11:29:03,182.86,50cm,old,flame7
2017-07-06,11:29:04,279.79,50cm,old,flame7
2017-07-06,11:29:05,177.78,50cm,old,flame7
2017-07-06,11:29:06,169.64,50cm,old,flame7
2017-07-06,11:29:07,206.6,50cm,old,flame7
2017-07-06,11:29:08,240.95,50cm,old,flame7
2017-07-06,11:29:09,170.32,50cm,old,flame7
2017-07-06,11:29:10,211.34,50cm,old,flame7
2017-07-06,11:29:11,222.81,50cm,old,flame7
2017-07-06,11:29:12,169.3,50cm,old,flame7
2017-07-06,11:29:13,170.66,50cm,old,flame7
2017-07-06,11:29:14,137.95,50cm,old,flame7
2017-07-06,11:29:15,151.73,50cm,old,flame7
2017-07-06,11:29:16,129.27,50cm,old,flame7
2017-07-06,11:29:17,169.3,50cm,old,flame7
2017-07-06,11:29:18,137.95,50cm,old,flame7
2017-07-06,11:29:19,140.63,50cm,old,flame7
2017-07-06,11:29:20,168.62,50cm,old,flame7
2017-07-06,11:29:21,130.93,50cm,old,flame7
2017-07-06,11:29:22,102.15,50cm,old,flame7
2017-07-06,11:29:23,130.93,50cm,old,flame7
2017-07-06,11:29:24,130.27,50cm,old,flame7
2017-07-06,11:29:25,114.33,50cm,old,flame7
2017-07-06,11:29:26,115.66,50cm,old,flame7
2017-07-06,11:29:27,108.07,50cm,old,flame7
2017-07-06,11:29:28,132.94,50cm,old,flame7
2017-07-06,11:29:29,126.94,50cm,old,flame7
2017-07-06,11:29:30,118.3,50cm,old,flame7
2017-07-06,11:29:31,115.33,50cm,old,flame7
2017-07-06,11:29:32,109.38,50cm,old,flame7
2017-07-06,11:29:33,96.58,50cm,old,flame7
2017-07-06,11:29:34,94.94,50cm,old,flame7
2017-07-06,11:29:35,86.12,50cm,old,flame7
2017-07-06,11:29:36,78.95,50cm,old,flame7
2017-07-06,11:29:37,84.16,50cm,old,flame7
2017-07-06,11:29:38,80.58,50cm,old,flame7
2017-07-06,11:29:39,67.87,50cm,old,flame7
2017-07-06,11:29:40,72.11,50cm,old,flame7
2017-07-06,11:29:41,71.78,50cm,old,flame7
2017-07-06,11:29:42,73.74,50cm,old,flame7
2017-07-06,11:29:43,70.81,50cm,old,flame7
2017-07-06,11:29:44,69.18,50cm,old,flame7
2017-07-06,11:29:45,66.89,50cm,old,flame7
2017-07-06,11:29:46,65.92,50cm,old,flame7
2017-07-06,11:29:47,65.92,50cm,old,flame7
2017-07-06,11:29:48,66.57,50cm,old,flame7
2017-07-06,11:29:49,63.63,50cm,old,flame7
2017-07-06,11:29:50,67.22,50cm,old,flame7
2017-07-06,11:29:51,61.67,50cm,old,flame7
2017-07-06,11:29:52,61.02,50cm,old,flame7
2017-07-06,11:29:53,61.67,50cm,old,flame7
2017-07-06,11:29:54,60.69,50cm,old,flame7
2017-07-06,11:29:55,68.85,50cm,old,flame7
2017-07-06,11:29:56,70.81,50cm,old,flame7
2017-07-06,11:29:57,88.73,50cm,old,flame7
2017-07-06,11:29:58,92.33,50cm,old,flame7
2017-07-06,11:29:59,94.94,50cm,old,flame7
2017-07-06,11:30:00,101.17,50cm,old,flame7
2017-07-06,11:30:01,92.98,50cm,old,flame7
2017-07-06,11:30:02,89.06,50cm,old,flame7
2017-07-06,11:30:03,68.2,50cm,old,flame7
2017-07-06,11:30:04,68.85,50cm,old,flame7
2017-07-06,11:30:05,77.32,50cm,old,flame7
2017-07-06,11:30:06,96.9,50cm,old,flame7
2017-07-06,11:30:07,103.79,50cm,old,flame7
2017-07-06,11:30:08,95.92,50cm,old,flame7
2017-07-06,11:30:09,96.58,50cm,old,flame7
2017-07-06,11:30:10,93.31,50cm,old,flame7
2017-07-06,11:30:11,87.1,50cm,old,flame7
2017-07-06,11:30:12,79.28,50cm,old,flame7
2017-07-06,11:30:13,66.57,50cm,old,flame7
2017-07-06,11:30:14,69.18,50cm,old,flame7
2017-07-06,11:30:15,79.6,50cm,old,flame7
2017-07-06,11:30:16,72.11,50cm,old,flame7
2017-07-06,11:30:17,69.18,50cm,old,flame7
2017-07-06,11:30:18,81.23,50cm,old,flame7
2017-07-06,11:30:19,82.21,50cm,old,flame7
2017-07-06,11:30:20,73.41,50cm,old,flame7
2017-07-06,11:30:21,64.28,50cm,old,flame7
2017-07-06,11:30:22,61.67,50cm,old,flame7
2017-07-06,11:30:23,59.71,50cm,old,flame7
2017-07-06,11:30:24,59.06,50cm,old,flame7
2017-07-06,11:30:25,65.26,50cm,old,flame7
2017-07-06,11:30:26,60.69,50cm,old,flame7
2017-07-06,11:30:27,68.52,50cm,old,flame7
2017-07-06,11:30:28,57.1,50cm,old,flame7
2017-07-06,11:30:29,56.77,50cm,old,flame7
2017-07-06,11:30:30,58.73,50cm,old,flame7
2017-07-06,11:30:31,53.49,50cm,old,flame7
2017-07-06,11:30:32,56.44,50cm,old,flame7
2017-07-06,11:30:33,61.67,50cm,old,flame7
2017-07-06,11:30:34,60.37,50cm,old,flame7
2017-07-06,11:30:35,64.28,50cm,old,flame7
2017-07-06,11:30:36,69.18,50cm,old,flame7
2017-07-06,11:30:37,58.73,50cm,old,flame7
2017-07-06,11:30:38,52.18,50cm,old,flame7
2017-07-06,11:30:39,51.2,50cm,old,flame7
2017-07-06,11:30:40,45.94,50cm,old,flame7
2017-07-06,11:30:41,46.92,50cm,old,flame7
2017-07-06,11:30:42,45.61,50cm,old,flame7
2017-07-06,11:30:43,47.91,50cm,old,flame7
2017-07-06,11:30:44,46.59,50cm,old,flame7
2017-07-06,11:30:45,44.29,50cm,old,flame7
2017-07-06,11:30:46,44.29,50cm,old,flame7
2017-07-06,11:30:47,43.3,50cm,old,flame7
2017-07-06,11:30:48,41.31,50cm,old,flame7
2017-07-06,11:30:49,41.64,50cm,old,flame7
2017-07-06,11:30:50,44.29,50cm,old,flame7
2017-07-06,11:30:51,47.25,50cm,old,flame7
2017-07-06,11:30:52,52.51,50cm,old,flame7
2017-07-06,11:30:53,50.54,50cm,old,flame7
2017-07-06,11:30:54,48.57,50cm,old,flame7
2017-07-06,11:30:55,51.2,50cm,old,flame7
2017-07-06,11:30:56,49.88,50cm,old,flame7
2017-07-06,11:30:57,47.91,50cm,old,flame7
2017-07-06,11:30:58,47.25,50cm,old,flame7
2017-07-06,11:30:59,47.91,50cm,old,flame7
2017-07-06,11:31:00,47.91,50cm,old,flame7
2017-07-06,11:31:01,48.24,50cm,old,flame7
2017-07-06,11:31:02,44.62,50cm,old,flame7
2017-07-06,11:31:03,43.3,50cm,old,flame7
2017-07-06,11:31:04,43.96,50cm,old,flame7
2017-07-06,11:31:05,42.3,50cm,old,flame7
2017-07-06,11:31:06,42.97,50cm,old,flame7
2017-07-06,11:31:07,42.3,50cm,old,flame7
2017-07-06,11:31:08,40.98,50cm,old,flame7
2017-07-06,11:31:09,38.33,50cm,old,flame7
2017-07-06,11:31:10,40.32,50cm,old,flame7
2017-07-06,11:31:11,38.99,50cm,old,flame7
2017-07-06,11:31:12,38.66,50cm,old,flame7
2017-07-06,11:31:13,38.99,50cm,old,flame7
2017-07-06,11:31:14,39.99,50cm,old,flame7
2017-07-06,11:31:15,39.99,50cm,old,flame7
2017-07-06,11:31:16,40.98,50cm,old,flame7
2017-07-06,11:31:17,41.64,50cm,old,flame7
2017-07-06,11:31:18,42.3,50cm,old,flame7
2017-07-06,11:31:19,43.96,50cm,old,flame7
2017-07-06,11:31:20,44.95,50cm,old,flame7
2017-07-06,11:31:21,45.61,50cm,old,flame7
2017-07-06,11:31:22,45.28,50cm,old,flame7
2017-07-06,11:31:23,45.61,50cm,old,flame7
2017-07-06,11:31:24,44.95,50cm,old,flame7
2017-07-06,11:31:25,45.94,50cm,old,flame7
2017-07-06,11:31:26,46.26,50cm,old,flame7
