date,time,tempC,location,probe_type,fire_id
2017-07-12,13:13:41,30.34,25cm,old,12
2017-07-12,13:13:42,30.34,25cm,old,12
2017-07-12,13:13:43,30.34,25cm,old,12
2017-07-12,13:13:44,30.68,25cm,old,12
2017-07-12,13:13:45,30.68,25cm,old,12
2017-07-12,13:13:46,30.34,25cm,old,12
2017-07-12,13:13:47,30.34,25cm,old,12
2017-07-12,13:13:48,30.68,25cm,old,12
2017-07-12,13:13:49,30.68,25cm,old,12
2017-07-12,13:13:50,30.68,25cm,old,12
2017-07-12,13:13:51,31.01,25cm,old,12
2017-07-12,13:13:52,30.68,25cm,old,12
2017-07-12,13:13:53,30.68,25cm,old,12
2017-07-12,13:13:54,30.68,25cm,old,12
2017-07-12,13:13:55,30.68,25cm,old,12
2017-07-12,13:13:56,30.68,25cm,old,12
2017-07-12,13:13:57,30.68,25cm,old,12
2017-07-12,13:13:58,30.68,25cm,old,12
2017-07-12,13:13:59,30.68,25cm,old,12
2017-07-12,13:14:00,30.68,25cm,old,12
2017-07-12,13:14:01,31.01,25cm,old,12
2017-07-12,13:14:02,31.34,25cm,old,12
2017-07-12,13:14:03,31.34,25cm,old,12
2017-07-12,13:14:04,31.34,25cm,old,12
2017-07-12,13:14:05,31.34,25cm,old,12
2017-07-12,13:14:06,31.34,25cm,old,12
2017-07-12,13:14:07,30.68,25cm,old,12
2017-07-12,13:14:08,30.68,25cm,old,12
2017-07-12,13:14:09,31.01,25cm,old,12
2017-07-12,13:14:10,30.68,25cm,old,12
2017-07-12,13:14:11,30.34,25cm,old,12
2017-07-12,13:14:12,29.67,25cm,old,12
2017-07-12,13:14:13,29.34,25cm,old,12
2017-07-12,13:14:14,29.34,25cm,old,12
2017-07-12,13:14:15,29.67,25cm,old,12
2017-07-12,13:14:16,29.34,25cm,old,12
2017-07-12,13:14:17,29.34,25cm,old,12
2017-07-12,13:14:18,29.34,25cm,old,12
2017-07-12,13:14:19,29.34,25cm,old,12
2017-07-12,13:14:20,29.34,25cm,old,12
2017-07-12,13:14:21,29.01,25cm,old,12
2017-07-12,13:14:22,29.01,25cm,old,12
2017-07-12,13:14:23,29.01,25cm,old,12
2017-07-12,13:14:24,29.34,25cm,old,12
2017-07-12,13:14:25,29.67,25cm,old,12
2017-07-12,13:14:26,29.34,25cm,old,12
2017-07-12,13:14:27,29.67,25cm,old,12
2017-07-12,13:14:28,29.67,25cm,old,12
2017-07-12,13:14:29,29.34,25cm,old,12
2017-07-12,13:14:30,29.01,25cm,old,12
2017-07-12,13:14:31,29.01,25cm,old,12
2017-07-12,13:14:32,29.34,25cm,old,12
2017-07-12,13:14:33,29.34,25cm,old,12
2017-07-12,13:14:34,29.34,25cm,old,12
2017-07-12,13:14:35,29.34,25cm,old,12
2017-07-12,13:14:36,29.67,25cm,old,12
2017-07-12,13:14:37,29.67,25cm,old,12
2017-07-12,13:14:38,29.67,25cm,old,12
2017-07-12,13:14:39,30.01,25cm,old,12
2017-07-12,13:14:40,30.01,25cm,old,12
2017-07-12,13:14:41,30.01,25cm,old,12
2017-07-12,13:14:42,30.01,25cm,old,12
2017-07-12,13:14:43,30.01,25cm,old,12
2017-07-12,13:14:44,30.34,25cm,old,12
2017-07-12,13:14:45,30.01,25cm,old,12
2017-07-12,13:14:46,30.01,25cm,old,12
2017-07-12,13:14:47,29.67,25cm,old,12
2017-07-12,13:14:48,30.01,25cm,old,12
2017-07-12,13:14:49,29.67,25cm,old,12
2017-07-12,13:14:50,29.67,25cm,old,12
2017-07-12,13:14:51,29.67,25cm,old,12
2017-07-12,13:14:52,29.34,25cm,old,12
2017-07-12,13:14:53,29.34,25cm,old,12
2017-07-12,13:14:54,29.34,25cm,old,12
2017-07-12,13:14:55,29.67,25cm,old,12
2017-07-12,13:14:56,29.34,25cm,old,12
2017-07-12,13:14:57,29.67,25cm,old,12
2017-07-12,13:14:58,30.01,25cm,old,12
2017-07-12,13:14:59,30.01,25cm,old,12
2017-07-12,13:15:00,30.01,25cm,old,12
2017-07-12,12:49:10,31.68,50cm,old,12
2017-07-12,12:49:11,31.68,50cm,old,12
2017-07-12,12:49:12,31.34,50cm,old,12
2017-07-12,12:49:13,31.34,50cm,old,12
2017-07-12,12:49:14,31.34,50cm,old,12
2017-07-12,12:49:15,31.68,50cm,old,12
2017-07-12,12:49:16,31.68,50cm,old,12
2017-07-12,12:49:17,32.01,50cm,old,12
2017-07-12,12:49:18,32.01,50cm,old,12
2017-07-12,12:49:19,32.01,50cm,old,12
2017-07-12,12:49:20,31.68,50cm,old,12
2017-07-12,12:49:21,31.01,50cm,old,12
2017-07-12,12:49:22,31.01,50cm,old,12
2017-07-12,12:49:23,31.34,50cm,old,12
2017-07-12,12:49:24,31.34,50cm,old,12
2017-07-12,12:49:25,31.68,50cm,old,12
2017-07-12,12:49:26,31.68,50cm,old,12
2017-07-12,12:49:27,31.34,50cm,old,12
2017-07-12,12:49:28,31.34,50cm,old,12
2017-07-12,12:49:29,31.01,50cm,old,12
2017-07-12,12:49:30,30.68,50cm,old,12
2017-07-12,12:49:31,30.68,50cm,old,12
2017-07-12,12:49:32,31.68,50cm,old,12
2017-07-12,12:49:33,32.01,50cm,old,12
2017-07-12,12:49:34,32.35,50cm,old,12
2017-07-12,12:49:35,32.35,50cm,old,12
2017-07-12,12:49:36,32.01,50cm,old,12
2017-07-12,12:49:37,32.01,50cm,old,12
2017-07-12,12:49:38,32.01,50cm,old,12
2017-07-12,12:49:39,31.68,50cm,old,12
2017-07-12,12:49:40,31.34,50cm,old,12
2017-07-12,12:49:41,31.34,50cm,old,12
2017-07-12,12:49:42,31.01,50cm,old,12
2017-07-12,12:49:43,31.01,50cm,old,12
2017-07-12,12:49:44,31.34,50cm,old,12
2017-07-12,12:49:45,31.01,50cm,old,12
2017-07-12,12:49:46,31.34,50cm,old,12
2017-07-12,12:49:47,31.34,50cm,old,12
2017-07-12,12:49:48,31.34,50cm,old,12
2017-07-12,12:49:49,32.35,50cm,old,12
2017-07-12,12:49:50,32.68,50cm,old,12
2017-07-12,12:49:51,33.68,50cm,old,12
2017-07-12,12:49:52,34.68,50cm,old,12
2017-07-12,12:49:53,35.34,50cm,old,12
2017-07-12,12:49:54,35.68,50cm,old,12
2017-07-12,12:49:55,36.01,50cm,old,12
2017-07-12,12:49:56,36.67,50cm,old,12
2017-07-12,12:49:57,37.34,50cm,old,12
2017-07-12,12:49:58,38,50cm,old,12
2017-07-12,12:49:59,38.66,50cm,old,12
2017-07-12,12:50:00,39.66,50cm,old,12
2017-07-12,12:50:01,40.98,50cm,old,12
2017-07-12,12:50:02,41.97,50cm,old,12
2017-07-12,12:50:03,43.63,50cm,old,12
2017-07-12,12:50:04,45.94,50cm,old,12
2017-07-12,12:50:05,80.25,50cm,old,12
2017-07-12,12:50:06,72.43,50cm,old,12
2017-07-12,12:50:07,65.26,50cm,old,12
2017-07-12,12:50:08,70.81,50cm,old,12
2017-07-12,12:50:09,114.66,50cm,old,12
2017-07-12,12:50:10,192.02,50cm,old,12
2017-07-12,12:50:11,205.92,50cm,old,12
2017-07-12,12:50:12,396.29,50cm,old,12
2017-07-12,12:50:13,586.92,50cm,old,12
2017-07-12,12:50:14,668.18,50cm,old,12
2017-07-12,12:50:15,748.27,50cm,old,12
2017-07-12,12:50:16,689.78,50cm,old,12
2017-07-12,12:50:17,744.68,50cm,old,12
2017-07-12,12:50:18,705.96,50cm,old,12
2017-07-12,12:50:19,657.57,50cm,old,12
2017-07-12,12:50:20,647.3,50cm,old,12
2017-07-12,12:50:21,630.64,50cm,old,12
2017-07-12,12:50:22,644.09,50cm,old,12
2017-07-12,12:50:23,735.54,50cm,old,12
2017-07-12,12:50:24,796.27,50cm,old,12
2017-07-12,12:50:25,643.77,50cm,old,12
2017-07-12,12:50:26,496.56,50cm,old,12
2017-07-12,12:50:27,378.92,50cm,old,12
2017-07-12,12:50:28,377.31,50cm,old,12
2017-07-12,12:50:29,396.29,50cm,old,12
2017-07-12,12:50:30,540.79,50cm,old,12
2017-07-12,12:50:31,469.82,50cm,old,12
2017-07-12,12:50:32,368.6,50cm,old,12
2017-07-12,12:50:33,344.36,50cm,old,12
2017-07-12,12:50:34,328.47,50cm,old,12
2017-07-12,12:50:35,275.18,50cm,old,12
2017-07-12,12:50:36,345.33,50cm,old,12
2017-07-12,12:50:37,542.7,50cm,old,12
2017-07-12,12:50:38,352.45,50cm,old,12
2017-07-12,12:50:39,252.3,50cm,old,12
2017-07-12,12:50:40,190.33,50cm,old,12
2017-07-12,12:50:41,134.94,50cm,old,12
2017-07-12,12:50:42,147.01,50cm,old,12
2017-07-12,12:50:43,127.27,50cm,old,12
2017-07-12,12:50:44,108.73,50cm,old,12
2017-07-12,12:50:45,102.15,50cm,old,12
2017-07-12,12:50:46,94.94,50cm,old,12
2017-07-12,12:50:47,89.39,50cm,old,12
2017-07-12,12:50:48,87.43,50cm,old,12
2017-07-12,12:50:49,83.84,50cm,old,12
2017-07-12,12:50:50,171.33,50cm,old,12
2017-07-12,12:50:51,229.21,50cm,old,12
2017-07-12,12:50:52,177.44,50cm,old,12
2017-07-12,12:50:53,149.03,50cm,old,12
2017-07-12,12:50:54,125.6,50cm,old,12
2017-07-12,12:50:55,114.33,50cm,old,12
2017-07-12,12:50:56,107.08,50cm,old,12
2017-07-12,12:50:57,101.82,50cm,old,12
2017-07-12,12:50:58,101.17,50cm,old,12
2017-07-12,12:50:59,97.89,50cm,old,12
2017-07-12,12:51:00,105.76,50cm,old,12
2017-07-12,12:51:01,175.74,50cm,old,12
2017-07-12,12:51:02,158.81,50cm,old,12
2017-07-12,12:51:03,139.29,50cm,old,12
2017-07-12,12:51:04,119.3,50cm,old,12
2017-07-12,12:51:05,106.09,50cm,old,12
2017-07-12,12:51:06,99.2,50cm,old,12
2017-07-12,12:51:07,90.36,50cm,old,12
2017-07-12,12:51:08,90.36,50cm,old,12
2017-07-12,12:51:09,98.87,50cm,old,12
2017-07-12,12:51:10,92.65,50cm,old,12
2017-07-12,12:51:11,94.29,50cm,old,12
2017-07-12,12:51:12,91.02,50cm,old,12
2017-07-12,12:51:13,99.85,50cm,old,12
2017-07-12,12:51:14,121.95,50cm,old,12
2017-07-12,12:51:15,251.64,50cm,old,12
2017-07-12,12:51:16,271.54,50cm,old,12
2017-07-12,12:51:17,241.96,50cm,old,12
2017-07-12,12:51:18,175.4,50cm,old,12
2017-07-12,12:51:19,148.02,50cm,old,12
2017-07-12,12:51:20,195.42,50cm,old,12
2017-07-12,12:51:21,230.89,50cm,old,12
2017-07-12,12:51:22,232.57,50cm,old,12
2017-07-12,12:51:23,195.42,50cm,old,12
2017-07-12,12:51:24,164.22,50cm,old,12
2017-07-12,12:51:25,219.44,50cm,old,12
2017-07-12,12:51:26,217.42,50cm,old,12
2017-07-12,12:51:27,176.76,50cm,old,12
2017-07-12,12:51:28,137.62,50cm,old,12
2017-07-12,12:51:29,170.66,50cm,old,12
2017-07-12,12:51:30,148.7,50cm,old,12
2017-07-12,12:51:31,126.94,50cm,old,12
2017-07-12,12:51:32,103.46,50cm,old,12
2017-07-12,12:51:33,75.69,50cm,old,12
2017-07-12,12:51:34,64.28,50cm,old,12
2017-07-12,12:51:35,62.98,50cm,old,12
2017-07-12,12:51:36,91.02,50cm,old,12
2017-07-12,12:51:37,89.71,50cm,old,12
2017-07-12,12:51:38,86.77,50cm,old,12
2017-07-12,12:51:39,83.19,50cm,old,12
2017-07-12,12:51:40,78.3,50cm,old,12
2017-07-12,12:51:41,77.97,50cm,old,12
2017-07-12,12:51:42,114.33,50cm,old,12
2017-07-12,12:51:43,100.51,50cm,old,12
2017-07-12,12:51:44,88.73,50cm,old,12
2017-07-12,12:51:45,83.84,50cm,old,12
2017-07-12,12:51:46,80.25,50cm,old,12
2017-07-12,12:51:47,77,50cm,old,12
2017-07-12,12:51:48,77.65,50cm,old,12
2017-07-12,12:51:49,75.69,50cm,old,12
2017-07-12,12:51:50,89.39,50cm,old,12
2017-07-12,12:51:51,105.43,50cm,old,12
2017-07-12,12:51:52,97.56,50cm,old,12
2017-07-12,12:51:53,120.62,50cm,old,12
2017-07-12,12:51:54,156.11,50cm,old,12
2017-07-12,12:51:55,195.42,50cm,old,12
2017-07-12,12:51:56,165.24,50cm,old,12
2017-07-12,12:51:57,147.69,50cm,old,12
2017-07-12,12:51:58,139.29,50cm,old,12
2017-07-12,12:51:59,138.96,50cm,old,12
2017-07-12,12:52:00,114,50cm,old,12
2017-07-12,12:52:01,116.98,50cm,old,12
2017-07-12,12:52:02,130.27,50cm,old,12
2017-07-12,12:52:03,117.64,50cm,old,12
2017-07-12,12:52:04,99.85,50cm,old,12
2017-07-12,12:52:05,91.67,50cm,old,12
2017-07-12,12:52:06,87.75,50cm,old,12
2017-07-12,12:52:07,83.84,50cm,old,12
2017-07-12,12:52:08,78.95,50cm,old,12
2017-07-12,12:52:09,77.97,50cm,old,12
2017-07-12,12:52:10,78.95,50cm,old,12
2017-07-12,12:52:11,78.95,50cm,old,12
2017-07-12,12:52:12,78.62,50cm,old,12
2017-07-12,12:52:13,77.97,50cm,old,12
2017-07-12,12:52:14,75.04,50cm,old,12
2017-07-12,12:52:15,73.09,50cm,old,12
2017-07-12,12:52:16,70.15,50cm,old,12
2017-07-12,12:52:17,66.57,50cm,old,12
2017-07-12,12:52:18,63.96,50cm,old,12
2017-07-12,12:52:19,60.69,50cm,old,12
2017-07-12,12:52:20,60.69,50cm,old,12
2017-07-12,12:52:21,63.31,50cm,old,12
2017-07-12,12:52:22,64.94,50cm,old,12
2017-07-12,12:52:23,63.96,50cm,old,12
2017-07-12,12:52:24,64.28,50cm,old,12
2017-07-12,12:52:25,66.24,50cm,old,12
2017-07-12,12:52:26,61.67,50cm,old,12
2017-07-12,12:52:27,62.98,50cm,old,12
2017-07-12,12:52:28,63.31,50cm,old,12
2017-07-12,12:52:29,62.98,50cm,old,12
2017-07-12,12:52:30,63.31,50cm,old,12
2017-07-12,12:52:31,63.31,50cm,old,12
2017-07-12,12:52:32,63.63,50cm,old,12
2017-07-12,12:52:33,59.71,50cm,old,12
2017-07-12,12:52:34,54.81,50cm,old,12
2017-07-12,12:52:35,52.51,50cm,old,12
2017-07-12,12:52:36,54.81,50cm,old,12
2017-07-12,12:52:37,57.42,50cm,old,12
2017-07-12,12:52:38,59.06,50cm,old,12
2017-07-12,12:52:39,58.73,50cm,old,12
2017-07-12,12:52:40,57.75,50cm,old,12
2017-07-12,12:52:41,56.44,50cm,old,12
2017-07-12,12:52:42,55.46,50cm,old,12
2017-07-12,12:52:43,55.46,50cm,old,12
2017-07-12,12:52:44,54.15,50cm,old,12
2017-07-12,12:52:45,55.13,50cm,old,12
2017-07-12,12:52:46,55.13,50cm,old,12
2017-07-12,12:52:47,55.46,50cm,old,12
2017-07-12,12:52:48,57.1,50cm,old,12
2017-07-12,12:52:49,58.41,50cm,old,12
2017-07-12,12:52:50,58.08,50cm,old,12
2017-07-12,12:52:51,56.12,50cm,old,12
2017-07-12,12:52:52,56.44,50cm,old,12
2017-07-12,12:52:53,57.1,50cm,old,12
2017-07-12,12:52:54,58.73,50cm,old,12
2017-07-12,12:52:55,60.04,50cm,old,12
2017-07-12,12:52:56,58.73,50cm,old,12
2017-07-12,12:52:57,59.06,50cm,old,12
2017-07-12,12:52:58,59.39,50cm,old,12
2017-07-12,12:52:59,56.77,50cm,old,12
2017-07-12,12:53:00,57.42,50cm,old,12
2017-07-12,12:53:01,57.1,50cm,old,12
2017-07-12,12:53:02,59.06,50cm,old,12
2017-07-12,12:53:03,55.79,50cm,old,12
2017-07-12,12:53:04,54.81,50cm,old,12
2017-07-12,12:53:05,55.79,50cm,old,12
2017-07-12,12:53:06,57.75,50cm,old,12
2017-07-12,12:53:07,57.1,50cm,old,12
2017-07-12,12:53:08,56.77,50cm,old,12
2017-07-12,12:53:09,56.77,50cm,old,12
2017-07-12,12:53:10,58.41,50cm,old,12
2017-07-12,12:53:11,59.06,50cm,old,12
2017-07-12,12:53:12,58.73,50cm,old,12
2017-07-12,12:53:13,58.73,50cm,old,12
2017-07-12,12:53:14,59.06,50cm,old,12
2017-07-12,12:53:15,54.48,50cm,old,12
2017-07-12,12:53:16,55.13,50cm,old,12
2017-07-12,12:53:17,54.81,50cm,old,12
2017-07-12,12:53:18,54.15,50cm,old,12
2017-07-12,12:53:19,50.87,50cm,old,12
2017-07-12,12:53:20,51.85,50cm,old,12
2017-07-12,12:53:21,52.18,50cm,old,12
2017-07-12,12:53:22,50.54,50cm,old,12
2017-07-12,12:53:23,47.25,50cm,old,12
2017-07-12,12:53:24,45.61,50cm,old,12
2017-07-12,12:53:25,45.61,50cm,old,12
2017-07-12,12:53:26,44.62,50cm,old,12
2017-07-12,12:53:27,45.94,50cm,old,12
2017-07-12,12:53:28,48.57,50cm,old,12
2017-07-12,12:53:29,47.25,50cm,old,12
2017-07-12,12:53:30,48.24,50cm,old,12
2017-07-12,12:53:31,46.59,50cm,old,12
2017-07-12,12:53:32,44.29,50cm,old,12
2017-07-12,12:53:33,44.62,50cm,old,12
2017-07-12,12:53:34,47.25,50cm,old,12
2017-07-12,12:53:35,47.25,50cm,old,12
2017-07-12,12:53:36,50.21,50cm,old,12
2017-07-12,12:53:37,50.87,50cm,old,12
2017-07-12,12:53:38,51.2,50cm,old,12
2017-07-12,12:53:39,48.57,50cm,old,12
2017-07-12,12:53:40,46.26,50cm,old,12
2017-07-12,12:53:41,47.25,50cm,old,12
2017-07-12,12:53:42,48.24,50cm,old,12
2017-07-12,12:53:43,47.58,50cm,old,12
2017-07-12,12:53:44,44.29,50cm,old,12
2017-07-12,12:53:45,43.3,50cm,old,12
2017-07-12,12:53:46,43.63,50cm,old,12
2017-07-12,12:53:47,45.28,50cm,old,12
2017-07-12,12:53:48,43.3,50cm,old,12
2017-07-12,12:53:49,43.96,50cm,old,12
2017-07-12,12:53:50,42.64,50cm,old,12
2017-07-12,12:53:51,42.3,50cm,old,12
2017-07-12,12:53:52,42.97,50cm,old,12
2017-07-12,12:53:53,42.3,50cm,old,12
2017-07-12,12:53:54,41.97,50cm,old,12
2017-07-12,12:53:55,38.66,50cm,old,12
2017-07-12,12:53:56,37,50cm,old,12
2017-07-12,12:53:57,36.01,50cm,old,12
2017-07-12,12:53:58,38.66,50cm,old,12
2017-07-12,12:53:59,40.32,50cm,old,12
2017-07-12,12:54:00,38.99,50cm,old,12
2017-07-12,12:54:01,40.65,50cm,old,12
2017-07-12,12:54:02,41.97,50cm,old,12
2017-07-12,12:54:03,40.32,50cm,old,12
2017-07-12,12:54:04,41.64,50cm,old,12
2017-07-12,12:54:05,42.64,50cm,old,12
2017-07-12,12:54:06,42.3,50cm,old,12
2017-07-12,12:54:07,39.99,50cm,old,12
2017-07-12,12:54:08,38.99,50cm,old,12
2017-07-12,12:54:09,37.34,50cm,old,12
2017-07-12,12:54:10,36.34,50cm,old,12
2017-07-12,12:54:11,36.01,50cm,old,12
2017-07-12,12:54:12,35.68,50cm,old,12
2017-07-12,12:54:13,36.01,50cm,old,12
2017-07-12,12:54:14,38.33,50cm,old,12
2017-07-12,12:54:15,38,50cm,old,12
2017-07-12,12:54:16,37.34,50cm,old,12
2017-07-12,12:54:17,37,50cm,old,12
2017-07-12,12:54:18,38.66,50cm,old,12
2017-07-12,12:54:19,43.3,50cm,old,12
2017-07-12,12:54:20,50.21,50cm,old,12
2017-07-12,12:54:21,55.46,50cm,old,12
2017-07-12,12:54:22,58.41,50cm,old,12
2017-07-12,12:54:23,52.51,50cm,old,12
2017-07-12,12:54:24,49.56,50cm,old,12
2017-07-12,12:54:25,45.61,50cm,old,12
2017-07-12,12:54:26,43.3,50cm,old,12
2017-07-12,12:54:27,42.64,50cm,old,12
2017-07-12,12:54:28,40.65,50cm,old,12
2017-07-12,12:54:29,39.66,50cm,old,12
2017-07-12,12:54:30,40.32,50cm,old,12
2017-07-12,12:54:31,41.64,50cm,old,12
2017-07-12,12:54:32,42.64,50cm,old,12
2017-07-12,12:54:33,43.3,50cm,old,12
2017-07-12,12:54:34,43.63,50cm,old,12
2017-07-12,12:54:35,44.62,50cm,old,12
2017-07-12,12:54:36,44.95,50cm,old,12
2017-07-12,12:54:37,44.62,50cm,old,12
2017-07-12,12:54:38,42.97,50cm,old,12
2017-07-12,12:54:39,41.97,50cm,old,12
2017-07-12,12:54:40,41.97,50cm,old,12
2017-07-12,12:54:41,42.3,50cm,old,12
2017-07-12,12:54:42,41.64,50cm,old,12
2017-07-12,12:54:43,41.97,50cm,old,12
2017-07-12,12:54:44,40.98,50cm,old,12
2017-07-12,12:54:45,40.98,50cm,old,12
2017-07-12,12:54:46,40.65,50cm,old,12
2017-07-12,12:54:47,39.66,50cm,old,12
2017-07-12,12:54:48,40.65,50cm,old,12
2017-07-12,12:54:49,40.98,50cm,old,12
2017-07-12,12:54:50,39.66,50cm,old,12
2017-07-12,12:54:51,40.98,50cm,old,12
2017-07-12,12:54:52,41.31,50cm,old,12
2017-07-12,12:54:53,40.65,50cm,old,12
2017-07-12,12:54:54,40.65,50cm,old,12
2017-07-12,12:54:55,38.66,50cm,old,12
2017-07-12,12:54:56,39.99,50cm,old,12
2017-07-12,12:54:57,42.3,50cm,old,12
2017-07-12,12:54:58,43.3,50cm,old,12
2017-07-12,12:54:59,42.97,50cm,old,12
2017-07-12,12:55:00,43.3,50cm,old,12
2017-07-12,12:55:01,43.96,50cm,old,12
2017-07-12,12:55:02,44.95,50cm,old,12
2017-07-12,12:55:03,44.29,50cm,old,12
2017-07-12,12:55:04,44.29,50cm,old,12
2017-07-12,12:55:05,42.97,50cm,old,12
2017-07-12,12:55:06,44.62,50cm,old,12
2017-07-12,12:55:07,44.29,50cm,old,12
2017-07-12,12:55:08,44.95,50cm,old,12
2017-07-12,12:55:09,44.95,50cm,old,12
2017-07-12,12:55:10,44.29,50cm,old,12
2017-07-12,12:55:11,45.28,50cm,old,12
2017-07-12,12:55:12,46.59,50cm,old,12
2017-07-12,12:55:13,43.96,50cm,old,12
2017-07-12,12:55:14,44.29,50cm,old,12
2017-07-12,12:55:15,44.29,50cm,old,12
2017-07-12,12:55:16,42.64,50cm,old,12
2017-07-12,12:55:17,42.3,50cm,old,12
2017-07-12,12:55:18,42.97,50cm,old,12
2017-07-12,12:55:19,42.64,50cm,old,12
2017-07-12,12:55:20,42.3,50cm,old,12
2017-07-12,12:55:21,43.63,50cm,old,12
2017-07-12,12:55:22,44.95,50cm,old,12
2017-07-12,12:55:23,44.62,50cm,old,12
2017-07-12,12:55:24,47.25,50cm,old,12
2017-07-12,12:55:25,49.56,50cm,old,12
2017-07-12,12:55:26,47.25,50cm,old,12
2017-07-12,12:55:27,55.13,50cm,old,12
2017-07-12,12:55:28,50.54,50cm,old,12
2017-07-12,12:55:29,49.56,50cm,old,12
2017-07-12,12:55:30,59.39,50cm,old,12
2017-07-12,12:55:31,55.13,50cm,old,12
2017-07-12,12:55:32,51.53,50cm,old,12
2017-07-12,12:55:33,48.24,50cm,old,12
2017-07-12,12:55:34,44.95,50cm,old,12
2017-07-12,12:55:35,42.97,50cm,old,12
2017-07-12,12:55:36,41.64,50cm,old,12
2017-07-12,12:55:37,40.98,50cm,old,12
2017-07-12,12:55:38,40.32,50cm,old,12
2017-07-12,12:55:39,39.66,50cm,old,12
2017-07-12,12:55:40,39.66,50cm,old,12
2017-07-12,12:55:41,39.33,50cm,old,12
2017-07-12,12:55:42,39.99,50cm,old,12
2017-07-12,12:55:43,39.99,50cm,old,12
2017-07-12,12:55:44,40.65,50cm,old,12
2017-07-12,12:55:45,40.98,50cm,old,12
2017-07-12,12:55:46,38.33,50cm,old,12
2017-07-12,12:55:47,38.33,50cm,old,12
2017-07-12,12:55:48,38.99,50cm,old,12
2017-07-12,12:55:49,39.33,50cm,old,12
2017-07-12,12:55:50,39.99,50cm,old,12
2017-07-12,12:55:51,39.66,50cm,old,12
2017-07-12,12:55:52,39.33,50cm,old,12
2017-07-12,12:55:53,38.99,50cm,old,12
2017-07-12,12:55:54,38.33,50cm,old,12
2017-07-12,12:55:55,37,50cm,old,12
2017-07-12,12:55:56,37,50cm,old,12
2017-07-12,12:55:57,38.33,50cm,old,12
2017-07-12,12:55:58,37.34,50cm,old,12
2017-07-12,12:55:59,37,50cm,old,12
2017-07-12,12:56:00,37,50cm,old,12
2017-07-12,12:56:01,38,50cm,old,12
2017-07-12,12:56:02,38.33,50cm,old,12
2017-07-12,12:56:03,40.65,50cm,old,12
2017-07-12,12:56:04,40.32,50cm,old,12
2017-07-12,12:56:05,39.33,50cm,old,12
2017-07-12,12:56:06,39.66,50cm,old,12
2017-07-12,12:56:07,39.33,50cm,old,12
2017-07-12,12:56:08,39.66,50cm,old,12
2017-07-12,12:56:09,39.66,50cm,old,12
2017-07-12,12:56:10,38.66,50cm,old,12
2017-07-12,12:56:11,38,50cm,old,12
2017-07-12,12:56:12,37,50cm,old,12
2017-07-12,12:56:13,36.01,50cm,old,12
2017-07-12,12:56:14,37,50cm,old,12
2017-07-12,12:56:15,37.67,50cm,old,12
2017-07-12,12:56:16,38.33,50cm,old,12
2017-07-12,12:56:17,38.33,50cm,old,12
2017-07-12,12:56:18,37,50cm,old,12
2017-07-12,12:56:19,37.34,50cm,old,12
2017-07-12,12:56:20,37.67,50cm,old,12
2017-07-12,12:56:21,38.33,50cm,old,12
2017-07-12,12:56:22,38.66,50cm,old,12
2017-07-12,12:56:23,38.99,50cm,old,12
2017-07-12,12:56:24,39.33,50cm,old,12
2017-07-12,12:56:25,38,50cm,old,12
2017-07-12,12:56:26,37.34,50cm,old,12
2017-07-12,12:56:27,35.68,50cm,old,12
2017-07-12,12:56:28,35.01,50cm,old,12
2017-07-12,12:56:29,35.01,50cm,old,12
2017-07-12,12:56:30,34.68,50cm,old,12
2017-07-12,12:56:31,34.68,50cm,old,12
2017-07-12,12:56:32,35.01,50cm,old,12
2017-07-12,12:56:33,35.68,50cm,old,12
2017-07-12,12:56:34,35.68,50cm,old,12
2017-07-12,12:56:35,38,50cm,old,12
2017-07-12,12:56:36,41.64,50cm,old,12
2017-07-12,12:56:37,43.63,50cm,old,12
2017-07-12,12:56:38,44.62,50cm,old,12
2017-07-12,12:56:39,48.24,50cm,old,12
2017-07-12,12:56:40,52.18,50cm,old,12
2017-07-12,12:56:41,55.13,50cm,old,12
2017-07-12,12:56:42,59.39,50cm,old,12
2017-07-12,12:56:43,55.13,50cm,old,12
2017-07-12,12:56:44,50.54,50cm,old,12
2017-07-12,12:56:45,47.58,50cm,old,12
2017-07-12,12:56:46,47.25,50cm,old,12
2017-07-12,12:56:47,45.94,50cm,old,12
2017-07-12,12:56:48,45.94,50cm,old,12
2017-07-12,12:56:49,45.28,50cm,old,12
2017-07-12,12:56:50,44.62,50cm,old,12
2017-07-12,12:56:51,45.61,50cm,old,12
2017-07-12,12:56:52,44.95,50cm,old,12
2017-07-12,12:56:53,45.28,50cm,old,12
2017-07-12,12:56:54,44.95,50cm,old,12
2017-07-12,12:56:55,44.95,50cm,old,12
2017-07-12,12:56:56,45.61,50cm,old,12
2017-07-12,12:56:57,46.92,50cm,old,12
2017-07-12,12:56:58,48.24,50cm,old,12
2017-07-12,12:56:59,47.91,50cm,old,12
2017-07-12,12:57:00,45.61,50cm,old,12
2017-07-12,12:57:01,44.95,50cm,old,12
2017-07-12,12:57:02,43.96,50cm,old,12
2017-07-12,12:57:03,43.63,50cm,old,12
2017-07-12,12:57:04,42.97,50cm,old,12
2017-07-12,12:57:05,41.64,50cm,old,12
2017-07-12,12:57:06,41.31,50cm,old,12
2017-07-12,12:57:07,41.31,50cm,old,12
2017-07-12,12:57:08,41.97,50cm,old,12
2017-07-12,12:57:09,42.64,50cm,old,12
