Installation,plot_ID,date,sample_ID,life_stage,collection_method,tboid,tbo,Human,Wildlife,Domestic_Animals,Endosymbiont,Human_Endo,Human_Animal,Unknown
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN25,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN26,nymph,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN26,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN27,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN28,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN29,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN30,nymph,trap,tbo1,Theileria sp. H8,NA,Yes,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN30,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN30,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN31,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN31,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN32,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN33,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN34,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN34,nymph,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN34,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN34,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN35,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN35,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN36,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN37,nymph,trap,tbo1,Theileria sp. H8,NA,Yes,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN37,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN37,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN38,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN38,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN39,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN40,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN40,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN41,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN41,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN41,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN42,nymph,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN42,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN43,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN44,nymph,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN44,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN44,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN45,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN46,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN47,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN48,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN48,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN49,nymph,trap,tbo1,Theileria cervi,NA,Yes,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN49,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN50,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN51,nymph,trap,tbo1,Theileria sp. H8,NA,Yes,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN51,nymph,trap,tbo2,Theileria sp. KCS-2015,NA,Yes,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN51,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN51,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN52,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN52,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN53,nymph,trap,tbo1,Theileria cervi,NA,Yes,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN53,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN53,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN54,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN54,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN55,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN56,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN56,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN57,nymph,trap,tbo1,Theileria sp. KCS-2015,NA,Yes,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN57,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN58,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN58,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN59,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN59,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN60,nymph,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN60,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN60,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN61,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN62,nymph,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN62,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN63,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN64,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN65,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN66,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN67,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN67,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN68,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN69,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN69,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN70,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN71,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN72,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN72,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN73,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN74,nymph,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes
Blanding,h1,2017-06-24T00:00:00Z,BH1CRAN74,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1CRVA1,adult,trap,tbo7,Francisella-like endosymbiont,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA01,adult,trap,tbo1,Borrelia lonestari,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA01,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA02,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA02,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA03,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA03,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA04,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA05,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA05,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA06,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA07,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA07,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA08,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA09,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA10,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA11,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA12,adult,trap,tbo1,Theileria sp. KCS-2015,NA,Yes,NA,NA,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA12,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAA12,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN01,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN01,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN02,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN02,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN03,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN04,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN04,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN05,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN05,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN06,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN06,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN07,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN08,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN08,nymph,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN08,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN09,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN10,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN10,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN11,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN11,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN11,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN12,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN13,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN13,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN14,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN14,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN15,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN15,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1CTAN16,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2018-05-24T00:00:00Z,BH1DTAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2018-05-24T00:00:00Z,BH1DTAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1ETAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1ETAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1ETAA2,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1ETAA2,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2018-05-24T00:00:00Z,BH1FTAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2018-05-24T00:00:00Z,BH1FTAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2018-05-24T00:00:00Z,BH1FTAA2,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2018-05-24T00:00:00Z,BH1FTAA2,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2018-05-24T00:00:00Z,BH1FTAA3,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2018-05-24T00:00:00Z,BH1FTAA3,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2018-05-24T00:00:00Z,BH1FTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2018-05-24T00:00:00Z,BH1FTAN2,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1NTAA1,adult,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1NTAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1NTAA2,adult,trap,tbo1,Borrelia lonestari,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-16T00:00:00Z,BH1NTAA2,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAA2,adult,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAA2,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAA3,adult,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAA3,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN01,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN02,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN03,nymph,trap,tbo1,Borrelia lonestari,Yes,NA,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN03,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN03,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN04,nymph,trap,tbo1,Theileria cervi,NA,Yes,NA,NA,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN04,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN05,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN05,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN06,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN06,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN07,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN07,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Blanding,h1,2017-06-24T00:00:00Z,BH1SRAN08,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
