installation,plot_id,status,camera_number,sd_card,camera_out,camera_in,position_from_center,notes,ctime,mtime,file_name,path,relpath,size,type,empty,cow,deer,pig,turkey,armadillo,bobcat,raccoon,squirrel,fox,other,unknown
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:53,4/18/2019 13:59,5-1-104EK113-04180177.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180177.JPG,5-1-104EK113-04180177.JPG,1129935,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/18/2019 13:59,5-1-104EK113-04180178.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180178.JPG,5-1-104EK113-04180178.JPG,1127976,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/18/2019 13:59,5-1-104EK113-04180179.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180179.JPG,5-1-104EK113-04180179.JPG,1126405,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:37,4/18/2019 13:59,5-1-104EK113-04180180.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180180.JPG,5-1-104EK113-04180180.JPG,1127235,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:35,4/18/2019 13:59,5-1-104EK113-04180181.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180181.JPG,5-1-104EK113-04180181.JPG,1128699,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:34,4/18/2019 13:59,5-1-104EK113-04180182.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180182.JPG,5-1-104EK113-04180182.JPG,1119858,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:35,4/18/2019 13:59,5-1-104EK113-04180183.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180183.JPG,5-1-104EK113-04180183.JPG,1134900,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:37,4/18/2019 14:00,5-1-104EK113-04180184.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180184.JPG,5-1-104EK113-04180184.JPG,1126306,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/18/2019 14:00,5-1-104EK113-04180185.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180185.JPG,5-1-104EK113-04180185.JPG,1129766,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/18/2019 14:00,5-1-104EK113-04180186.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180186.JPG,5-1-104EK113-04180186.JPG,1128264,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/18/2019 14:00,5-1-104EK113-04180187.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180187.JPG,5-1-104EK113-04180187.JPG,1116795,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:53,4/18/2019 14:00,5-1-104EK113-04180188.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180188.JPG,5-1-104EK113-04180188.JPG,1113151,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:54,4/18/2019 14:00,5-1-104EK113-04180189.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180189.JPG,5-1-104EK113-04180189.JPG,1113339,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:37,4/18/2019 14:00,5-1-104EK113-04180190.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180190.JPG,5-1-104EK113-04180190.JPG,1112250,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/18/2019 14:00,5-1-104EK113-04180191.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180191.JPG,5-1-104EK113-04180191.JPG,1113382,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/18/2019 14:00,5-1-104EK113-04180192.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180192.JPG,5-1-104EK113-04180192.JPG,1113613,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/18/2019 14:01,5-1-104EK113-04180193.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180193.JPG,5-1-104EK113-04180193.JPG,1119785,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:37,4/18/2019 14:01,5-1-104EK113-04180194.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180194.JPG,5-1-104EK113-04180194.JPG,1120738,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:35,4/18/2019 14:01,5-1-104EK113-04180195.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180195.JPG,5-1-104EK113-04180195.JPG,1121189,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:34,4/18/2019 14:01,5-1-104EK113-04180196.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180196.JPG,5-1-104EK113-04180196.JPG,1119737,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:35,4/18/2019 14:01,5-1-104EK113-04180197.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180197.JPG,5-1-104EK113-04180197.JPG,1123757,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:56,4/18/2019 14:01,5-1-104EK113-04180198.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180198.JPG,5-1-104EK113-04180198.JPG,1121263,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/18/2019 14:03,5-1-104EK113-04180226.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180226.JPG,5-1-104EK113-04180226.JPG,1123777,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/18/2019 14:03,5-1-104EK113-04180227.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180227.JPG,5-1-104EK113-04180227.JPG,1123113,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:54,4/18/2019 14:03,5-1-104EK113-04180228.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180228.JPG,5-1-104EK113-04180228.JPG,1124325,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:53,4/18/2019 14:03,5-1-104EK113-04180229.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180229.JPG,5-1-104EK113-04180229.JPG,1121798,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:37,4/18/2019 14:03,5-1-104EK113-04180230.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180230.JPG,5-1-104EK113-04180230.JPG,1121490,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:37,4/18/2019 14:03,5-1-104EK113-04180231.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180231.JPG,5-1-104EK113-04180231.JPG,1119188,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:36,4/18/2019 14:04,5-1-104EK113-04180235.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180235.JPG,5-1-104EK113-04180235.JPG,1123331,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:35,4/18/2019 14:04,5-1-104EK113-04180236.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180236.JPG,5-1-104EK113-04180236.JPG,1124018,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:34,4/18/2019 14:04,5-1-104EK113-04180237.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180237.JPG,5-1-104EK113-04180237.JPG,1124939,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:55,4/18/2019 14:05,5-1-104EK113-04180239.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180239.JPG,5-1-104EK113-04180239.JPG,1131731,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/18/2019 14:05,5-1-104EK113-04180240.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180240.JPG,5-1-104EK113-04180240.JPG,1137026,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:40,4/18/2019 14:05,5-1-104EK113-04180241.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180241.JPG,5-1-104EK113-04180241.JPG,1116472,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:44,4/18/2019 14:06,5-1-104EK113-04180244.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180244.JPG,5-1-104EK113-04180244.JPG,1123695,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:43,4/18/2019 14:06,5-1-104EK113-04180245.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180245.JPG,5-1-104EK113-04180245.JPG,1124033,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:42,4/18/2019 14:06,5-1-104EK113-04180246.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180246.JPG,5-1-104EK113-04180246.JPG,1124225,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:47,4/18/2019 14:06,5-1-104EK113-04180248.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180248.JPG,5-1-104EK113-04180248.JPG,1128033,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:46,4/18/2019 14:06,5-1-104EK113-04180249.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180249.JPG,5-1-104EK113-04180249.JPG,1126022,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:43,4/18/2019 14:06,5-1-104EK113-04180250.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180250.JPG,5-1-104EK113-04180250.JPG,1123855,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:43,4/18/2019 14:06,5-1-104EK113-04180251.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180251.JPG,5-1-104EK113-04180251.JPG,1120038,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:42,4/18/2019 14:06,5-1-104EK113-04180252.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180252.JPG,5-1-104EK113-04180252.JPG,1120508,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:42,4/18/2019 14:07,5-1-104EK113-04180253.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180253.JPG,5-1-104EK113-04180253.JPG,1123260,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/18/2019 14:07,5-1-104EK113-04180254.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180254.JPG,5-1-104EK113-04180254.JPG,1120654,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/18/2019 14:07,5-1-104EK113-04180257.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180257.JPG,5-1-104EK113-04180257.JPG,1123545,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/18/2019 14:07,5-1-104EK113-04180258.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180258.JPG,5-1-104EK113-04180258.JPG,1122271,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/18/2019 14:07,5-1-104EK113-04180259.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180259.JPG,5-1-104EK113-04180259.JPG,1121010,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:46,4/18/2019 14:07,5-1-104EK113-04180260.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180260.JPG,5-1-104EK113-04180260.JPG,1122858,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:46,4/18/2019 14:07,5-1-104EK113-04180261.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180261.JPG,5-1-104EK113-04180261.JPG,1121269,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:48,4/18/2019 14:07,5-1-104EK113-04180262.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180262.JPG,5-1-104EK113-04180262.JPG,1123599,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:49,4/18/2019 14:07,5-1-104EK113-04180263.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180263.JPG,5-1-104EK113-04180263.JPG,1127772,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/18/2019 14:07,5-1-104EK113-04180264.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180264.JPG,5-1-104EK113-04180264.JPG,1126560,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:50,4/18/2019 14:07,5-1-104EK113-04180266.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180266.JPG,5-1-104EK113-04180266.JPG,1124350,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/18/2019 14:07,5-1-104EK113-04180268.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180268.JPG,5-1-104EK113-04180268.JPG,1126860,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:40,4/18/2019 14:07,5-1-104EK113-04180269.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180269.JPG,5-1-104EK113-04180269.JPG,1122653,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/18/2019 14:07,5-1-104EK113-04180270.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180270.JPG,5-1-104EK113-04180270.JPG,1118743,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/18/2019 14:07,5-1-104EK113-04180271.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180271.JPG,5-1-104EK113-04180271.JPG,1125205,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:50,4/18/2019 14:07,5-1-104EK113-04180272.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180272.JPG,5-1-104EK113-04180272.JPG,1122224,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:50,4/18/2019 14:07,5-1-104EK113-04180273.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180273.JPG,5-1-104EK113-04180273.JPG,1119645,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:46,4/18/2019 14:08,5-1-104EK113-04180274.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180274.JPG,5-1-104EK113-04180274.JPG,1120403,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:46,4/18/2019 14:08,5-1-104EK113-04180275.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180275.JPG,5-1-104EK113-04180275.JPG,1122559,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:48,4/18/2019 14:08,5-1-104EK113-04180276.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180276.JPG,5-1-104EK113-04180276.JPG,1121456,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:49,4/18/2019 14:08,5-1-104EK113-04180277.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180277.JPG,5-1-104EK113-04180277.JPG,1119699,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:43,4/18/2019 14:08,5-1-104EK113-04180278.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180278.JPG,5-1-104EK113-04180278.JPG,1120259,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:40,4/18/2019 14:08,5-1-104EK113-04180280.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180280.JPG,5-1-104EK113-04180280.JPG,1120138,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/18/2019 14:08,5-1-104EK113-04180281.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180281.JPG,5-1-104EK113-04180281.JPG,1119783,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:40,4/18/2019 14:08,5-1-104EK113-04180282.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180282.JPG,5-1-104EK113-04180282.JPG,1120136,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:36,4/18/2019 14:15,5-1-104EK113-04180383.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180383.JPG,5-1-104EK113-04180383.JPG,1101770,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/18/2019 14:15,5-1-104EK113-04180384.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180384.JPG,5-1-104EK113-04180384.JPG,1093991,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/18/2019 14:17,5-1-104EK113-04180408.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180408.JPG,5-1-104EK113-04180408.JPG,1105270,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/18/2019 14:19,5-1-104EK113-04180446.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180446.JPG,5-1-104EK113-04180446.JPG,1094901,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:40,4/18/2019 14:19,5-1-104EK113-04180447.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180447.JPG,5-1-104EK113-04180447.JPG,1089853,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/18/2019 14:19,5-1-104EK113-04180448.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180448.JPG,5-1-104EK113-04180448.JPG,1125716,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:50,4/18/2019 14:19,5-1-104EK113-04180449.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180449.JPG,5-1-104EK113-04180449.JPG,1130813,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/18/2019 14:19,5-1-104EK113-04180450.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180450.JPG,5-1-104EK113-04180450.JPG,1135939,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/18/2019 14:20,5-1-104EK113-04180452.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180452.JPG,5-1-104EK113-04180452.JPG,1088455,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:40,4/18/2019 14:20,5-1-104EK113-04180453.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180453.JPG,5-1-104EK113-04180453.JPG,1084915,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:48,4/18/2019 14:20,5-1-104EK113-04180458.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180458.JPG,5-1-104EK113-04180458.JPG,1131581,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:49,4/18/2019 14:20,5-1-104EK113-04180459.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180459.JPG,5-1-104EK113-04180459.JPG,1127392,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/18/2019 14:22,5-1-104EK113-04180497.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180497.JPG,5-1-104EK113-04180497.JPG,1090189,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:47,4/18/2019 14:22,5-1-104EK113-04180499.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180499.JPG,5-1-104EK113-04180499.JPG,1091925,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/18/2019 14:23,5-1-104EK113-04180518.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180518.JPG,5-1-104EK113-04180518.JPG,1089596,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/18/2019 14:23,5-1-104EK113-04180524.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180524.JPG,5-1-104EK113-04180524.JPG,1114371,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/18/2019 14:23,5-1-104EK113-04180525.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180525.JPG,5-1-104EK113-04180525.JPG,1113122,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/18/2019 14:24,5-1-104EK113-04180526.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180526.JPG,5-1-104EK113-04180526.JPG,1112017,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/18/2019 14:25,5-1-104EK113-04180541.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-104EK113-04180541.JPG,5-1-104EK113-04180541.JPG,1111913,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
